date,timestamp,year,month,title,text,tags,image_count,image_files,source_file
2013/11/28,"November 28th, 2013 1:51am",2013,11,ふぁあ,"昨日？一昨日？李俊さんのイラストひとつアップしました。結構前に描いてたんですが、フォロワさんにプレゼント届いてからここに載せようと思ってたので。 うさこさん、遅れましたが拍手＆コメントありがとうございました！！ 追記でアナログ絵と妄想おいてきまーす。ポッキーの日はとうに過ぎましたが。
李俊：自分は食べないでくわえて見てるから、お前がこっちまで食べてこいとか言って楽しみそう。 朱武：舐めさせてあげるから口をあけてごらん…とかもうポッキーゲームじゃない。いやらしい。 戴宗さん：チョコだけ綺麗に舐めとって見せろとかいいそう。ポッキーゲームじゃない。いやらしい。 しょご：ほんとにコレでいいのだろうかとかもやもやしながらもポッキーくわえて待つ。 李逵：ばきばきむしゃむしゃうまー！ん？全部食ったらダメだったのか？…かわええ。 張順：うるせぇ！俺が食うからお前は黙って目ぇつぶってろ！って照れてキレる。きゅん。 呂方：そ、そんな遊びできねーよ！姉御が嫌かもしれないし…もごもご。実際やったら目ぇつぶっちゃう。 宋江さん：楽しそうな遊びだね。こちらへ来なさい。とか大人の余裕しゃくしゃくうおおおおお。",blog,2,630698960083992576_0.jpg|630698960083992576_1.jpg,630698960083992576.html
2013/11/30,"November 30th, 2013 12:00am",2013,11,愛知・岐阜旅行（１日目：愛知県 香嵐渓）,"愛知の香嵐渓と、岐阜の飛騨高山＆白川郷に１泊２日で行ってきた！ 何年ぶりのバス旅行？おばあちゃんに誘われて、母と叔父さんと４人で行ってきた。家族旅行なんてすごく久しぶり。楽しかったよー。（兄とおじいちゃんはお留守番･･･） 行きは長野の茅野駅まで特急あずさを使用。６時半ごろ出て、10時ごろ着いた。茅野駅は、八ヶ岳や諏訪大社に近いのかな？今度はそっちに旅行するときに訪れたいです。
そのままバスに乗り込み、愛知県豊田市にある香嵐渓へ。 香嵐渓（こうらんけい）は、矢作川の支流・巴川が侵食されできた渓谷。巴橋から香嵐渓までの約１キロにわたって両端に約4000本のもみじが生い茂る、東海随一の紅葉名所。でも私が行ったとには、ちょっとまだ時期が早かったかな･･･という感じで、紅葉は２割ぐらい。それでも川や木々など自然に癒されながらゆったりと散歩できた。
店を出して手作りのキーホルダーとかを売ってる人がいたんだけど、今思えば買って置けばよかった。家紋をモチーフにしたネックレスやキーホルダー、ストラップなどなかなか見つけられないようなものだった。木にカラフルなペイントで家紋とか模様が描かれてて、かわいかったなー。 そこから、少し上ったとこにある香積寺（こうしゃくじ）へ。
香積寺は、滅亡した足助氏（あすけし）の菩提をとむらうため、飯盛山の足助氏の居館・飯盛山城跡に建立された曹洞宗のお寺。応永34年（1427年）に開山。香嵐渓の名物のもみじは、11世住職の参栄禅師が般若心経を一巻詠む毎にカエデやスギを１本ずつ巴川沿いの参道に植えたのがはじまり。のちに大正から昭和にかけて地元住民により植え足されたことで紅葉の名所となった。「香嵐渓」は、「香積寺」の「香」と、「嵐気」の「嵐」をとって名づけられたそうです。
その日は、そのまま岐阜県郡上市にある高原ホテルへ。何時ごろ着いたんだろう？６時とか？早く着いて、散歩に出てみたけど、景色が見渡せるようなところもなく、何もすることなかった（笑）でもわりとすぐに夜ご飯の時間になって。赤ワインの豚しゃぶ、美味しかった＾＾
夜は温泉へ。真っ赤に紅葉したもみじがライトアップされた露天風呂が最高だった！今まで入った露天風呂で一番好きだったかもしれない･･･。外の気温が低いから（山の上だから結構寒い）、湯けむりがぶわーっと立ちこめて、それに上を向けば綺麗な楓。温泉好きには最高だったな。 その後、お風呂上りにホテルのロビーでハリーポッター観ながらアイスを食べて、星を見て就寝！",blog|travel,8,630763918969782272_0.jpg|630763918969782272_1.jpg|630763918969782272_2.jpg|630763918969782272_3.jpg|630763918969782272_4.jpg|630763918969782272_5.jpg|630763918969782272_6.jpg|630763918969782272_7.jpg,630763918969782272.html
2013/12/01,"December 1st, 2013 9:32pm",2013,12,SHINee - Everybody (NY Subway Remix),"SHINee - Everybody (NY Subway Remix by JINBO)
<iframe width=“100%” height=“166” scrolling=“no” frameborder=“no” src=“https://w.soundcloud.com/player/?url=https%3A//api.soundcloud.com/tracks/122436617”></iframe>",SHINee|musiclog,0,,659109446564397056.html
2013/12/02,"December 2nd, 2013 10:57am",2013,12,SHINee「3 2 1」＆「Everybody（日本語ver.）」ＭＶ,"SHINee「3 2 1」＆「Everybody ［Japanese ver.］」ＭＶ
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/9E5wbJ8ml3w” frameborder=“0” allowfullscreen></iframe>
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/Uvyx-tA_Lsw” frameborder=“0” allowfullscreen></iframe>",SHINee|DAY 1|musiclog,0,,659112103428456448.html
2013/12/03,"December 3rd, 2013 12:46am",2013,12,紅葉と蹴鞠,"週末はわりとお出かけばかりで忙しかったです。 蹴鞠をみて紅葉を楽しみながらぷらぷらして、博物館に行きました。 博物館は先週も行ったんですが、昨日は東京へ。 展示最終日で週末で、さらには特別夜間開館だったからか、混んでいました。 静かにみれるのはいつなんだろうか。平日の朝とか？むずかしいな･･･。 それでもとても楽しめた。ああー。なんかね。満たされてます。
絵は描いてるんだけど、ここに載せるまでもないラクガキばかりなので。 ちょこちょこツイッターにあげてます。 しかしあれだね。ソフト変えたんだけどやっぱお絵かき向けのソフトはいいね。線がなめらかで。 楊志と魯智深の公式さんにアップされたし、ちゃんとしたのを描きたいな。 描いてはいるんだけど、まだ線画なので。色塗って完成したらサイトにあげますね。 んー。また一週間がはじまる。がんばろう。",blog,1,630698832065347584_0.jpg,630698832065347584.html
2013/12/11,"December 11th, 2013 10:46pm",2013,12,悪魔が私の中に,"text更新しましたー！お話書いたのは、じつに半年ぶり。なかなか書けなかった･･･。今回も、こんなんでいいのかなー？と思いながら小説ページデザインしながら何回か読み直してたら、スラスラと直しができた。不思議。
「Devil inside」だけど明るい雰囲気で書いてます。ページも明るい。「色白だな」「やわらけえし」のくだりはちょこっとオトコというケモノ感を出したかったんだけど、そのすぐ後の会話でただの駄々っ子になってケモノ終了ｗｗ いつもギャグはテンポよく書こうと思ってるのですがどうでしょう。もし誤字脱字や変なところがあったら教えていただけると助かります！ ちなみに後半のちょっとだけ名前変換なので、そのまま読むと「名前」って名前で出てくるはず。いい名前思いついたら変えようと思ってるんですが。苗字はあるんだけど、下の名前がない。",blog,0,,630698764703842304.html
2013/12/15,"December 15th, 2013 1:58am",2013,12,学友,"高校の友達と遊んできた！３人組なんだけど、やっぱこのメンツは最高だと再確認。大人になってもこうやって学生のときのようにバカ騒ぎできるというのは素晴らしいことです･･･。 この２人は、twitter上のような相馬を知る数少ない友人ｗ ヘンタイ発言してぎゃはぎゃはゆってます^0^ でもやっぱりみんな大人になってるわけで。そのうちの１人が来年結婚するんだけど、家庭ができても、変わらず年に１度くらいは会いたいものだなあ。 友人関係はそんなに広いほうではないと思うから、友は大切にしていきたい。20代になって気づいたよ。 追記でコメント返しです！
いつもコメントありがとうございます 李逵のお話、読んでくれたのですね！完全に自己満足ですが、読んでくれる方がいるというのは嬉しいものです そーなんですよー！かわいいけど、やっぱり男･･･。そういうの、いいですよねえ 面白いと言っていただけて感激です!! しょごのお話もいつか書きたいです～。なるべく原作に近づけたいというのがあるので、いざ書くとなると、キャラ崩壊になってしまわないか心配になってしまいますｗ それから名前変換ですが、そういったシステムは一切ありませんので、安心してください！どんな変な名前にしてくださっても構わないですよｗ 李逵は基本「姉ちゃん」と呼ぶので変換機能が有効活用できずに残念ですが、もし他キャラのお話もできたら変換して楽しんでみてください＾＾",blog,0,,630698342524108800.html
2013/12/30,"December 30th, 2013 7:17pm",2013,12,2013年,"いやー、もう３０日も終わりますね。新年が刻々と近づいてきます～。 土日は友達と遊んだり、家の食事会があったりと休みに入ってもなにかと動き回っています。 そして今日は午前中だけ仕事でした^^; 夜は、何年ぶり!?にすき焼きを食べました！ めちゃくちゃ美味しかったー！確実に正月太りに向かっているような気がします^^ 明日は今年最後の日。何をしようかなあ。外に出る用事があるんだけど、運動を兼ねて車を使わずに行こうかな･･･
そうそう。トップの写真ですが、ついったでいつも仲良くしてくれるすずさんから頂きました李逵のお人形とペンダント。ふわふわの李逵がかわいすぎて･･･パソコンのところにおいてあるんですが、このつぶらな瞳でこっちを見てくるので集中できないｗｗｗわあああああんかわいいいいいって見るたび悶えてます^0^ ホントありがとうございます～。素敵な誕生日プレゼントです･･･。 それからもうひとつ。ミコトさんからも誕生日プレゼントいただいてしまった！もっちもっちのふっわふっわの喜久福の大福･･･。めっちゃ幸せ･･･ホントこれ美味しいです～！ずっと気になってたので、食べれて嬉しい！こういうご当地ものっていいですよね･･･お気に入りは抹茶です！でもずんだも美味しいです。まだ全種類たべてないのですが･･･ほうじ茶も気になるなあ～。大切に頂きますね",blog,2,630698065152638976_0.jpg|630698065152638976_1.jpg,630698065152638976.html
2014/01/01,"January 1st, 2014 1:24am",2014,01,SBS FRIENDSHIP PROJECT 「You are a Miracle」,"ソン・シギョン、K.will、パク・ジニョン、B1A4、SHINeeも出てます！
これはいい動画！！！！
SBS FRIENDSHIP PROJECT 「You are a Miracle」
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/_9ekE8zGDlU” frameborder=“0” allowfullscreen></iframe>",musiclog,0,,659109308236201984.html
2014/01/01,"January 1st, 2014 1:05am",2014,01,B1A4 2013歌謡祭,"B1A4の年末の歌謡祭の動画です～
<strong>■ KBS</strong>
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/N_u40_NDjYw” frameborder=“0” allowfullscreen></iframe>
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/ZCkHQypJGrk” frameborder=“0” allowfullscreen></iframe>
<strong>■ SBS</strong>
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/nwusq_dYaC8” frameborder=“0” allowfullscreen></iframe>
<strong>■ MBC</strong>
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/4CFeS41mntc” frameborder=“0” allowfullscreen></iframe>
MBCのパフォーマンス動画が見つからないので後ほどまた更新します～",B1A4|musiclog,0,,659112039002800128.html
2014/01/02,"January 2nd, 2014 1:41am",2014,01,2014年,"あけましておめでとうございます！
2013年は、
台湾、伊勢、出雲、岐阜、
「和様の書」
「中世の古文書」
「京都 洛中洛外図」
蹴鞠
コンサート４回、握手会、クリスマスイベントなど･･･
いろんな所に行き、いろんなものを見て、いろんな経験をしました。
（なかなかれぽが追いつかない＾＾；）
2014年はもっともっと新しい経験をしたい！
一人暮らしも近いうちに始めたいし、
とりあえず２年を目標に、いろいろと計画を進めていくつもり！
たくさん学んで、働いて。旅行にもたくさん行けるといいな。
なんだかやる気に満ちているぞー！
今年もよろしくお願いします！",blogger|old-log,1,659309873874501632_0.png,659309873874501632.html
2014/01/02,"January 2nd, 2014 1:10am",2014,01,愛知・岐阜旅行（２日目：岐阜県 飛騨高山＆白川郷）,"１日目は早めに寝たので、翌日は早く起きた。起きて外を見たら、雲が低くて、雲の上にいるみたいだった。柔らかい朝焼けと少し紅葉した木々と、雲。部屋からいくつか写真を撮って、そのまま朝風呂へ（旅行にきたら温泉は必ず夜も朝も入る）。残念ながら朝は露天は開けてないとのことで、室内のお風呂だけ入ってきた。でも、大きな窓から露天風呂のもみじが見えて、それもまた良かった。
その後、朝食をすませて、飛騨高山へ。朝市や古い町並みを散策したり、食べ歩いたり。日本酒のお店や香のお店、和紙のお店もあって面白かった。朝市は木彫りのキーホルダーとか、いろんな野菜を売ってるお店が並んでた。
私はチケットをもらったので、「じゅげむ」というお店で飛騨コロッケを、「みずま団子店」でみたらし団子を頂いた。両方ともおいしかったんだけど、びっくりしたのがお団子。少しやわらかい餅のようで、普段食べてる団子とは食感が違った。それから、あの甘いみたらしではなく、おしょうゆ味。･･･っていうと海苔なし磯辺餅（＝醤油つけた餅）じゃんってなるけど（笑）美味しい。また行ったら食べたいし、おすすめです。買ったら１本何十円とかだったかな？
それから、時間が本当に足りなかったんだけど、高山陣屋にも行きました。
高山陣屋(国史跡)は、全国に唯一現存する江戸時代の御役所。もともとは飛騨高山藩主・金森氏の所有する下屋敷だったが、元禄５年(1692年)に徳川幕府が飛騨を幕府直轄領として以来、代官所・郡代役所として使用された。代官・郡代が江戸から派遣され、幕府直轄領の行政・財政・警察などの政務を行った。
明治維新後は、主要建物がそのまま地方官庁として使用。昭和44年に飛騨県事務所が移転したのを機に、全国にただひとつ現存する徳川幕府郡代役所を保存するため、平成8年まで３回にわたって約20億円を費やして復元修理が行われ、ほぼ江戸時代の状態にまで復元された。
３室に分かれている。公式の会議などに使用された。1816年に改築されたもの。
1816年、改築時そのままの御役所玄関。10万石格を示す２間半（一間：約182cm、あるいは畳の長い方の長さ）の大床、壁一面の青海波模様が目を引く。式台は身分の高い武士がかごで乗りつけるため、低くしつらえてある。
前日、香嵐渓では紅葉はまだだなあと思っていたけど、陣屋の庭園にある紅葉は立派に色づいて見事でした。和室×紅葉。こんな中庭が楽しめるところに住んでみたいものだなあ。
この他にも、全国でも最古・最大級の米蔵と言われている御蔵や、役所の仕事を手伝う僧侶や町役人のための詰所、陣屋の役人が所有してた武具など結構見ごたえあった。本当に時間がなかったので、またゆっくりと行きたい。
ちなみにわたしが陣屋を見ている間、母は表門の手前に開かれてる「陣屋朝市」で立派なカブを買っていた･･･（笑）",blogger|old-log,6,659310215188168704_0.jpg|659310215188168704_1.jpg|659310215188168704_2.jpg|659310215188168704_3.jpg|659310215188168704_4.jpg|659310215188168704_5.jpg,659310215188168704.html
2014/01/02,"January 2nd, 2014 1:11am",2014,01,愛知・岐阜旅行（２日目：岐阜県 飛騨高山＆白川郷）（続き２）,"急いでバスに乗り込み、その後向かったのは白川郷。高山もそうだけど、白川郷もずうっと行ってみたいと思ってた場所！本当は雪の積もった白川郷に行ってみたかったんだけど、この日はとても天気がよくて、暖かくて気持ちのいい日だった。
ここでは、重要文化財の明善寺郷土館に入ってみた。
ここの庫裡（くり：住職が住むところ）は、白川郷の合掌造りとして最大随一。昔この小屋では、幕末から昭和初期にかけて白川村の基盤産業となっていた「養蚕業」が行われていた。現在はその「養蚕業」に使用していた用具や農具などが展示されている。
一階の大居間には囲炉裏が焚かれていて、なじみのない私は、長いこと中にいたら喉が痛くなってしまった。これは何のためかというと、囲炉裏からのぼる煙やススを上にやって建物の耐久性が高めるため。囲炉裏の上に吊り、立ちのぼる火の粉を消し止めて熱と煙を分散させるための板、火天（ひあま）は、200年以上前から使用しているものだという。
この庫裡と明善寺本堂はつながっていて、そのまま参拝することができる。ここには、京都の大覚寺や醍醐寺、東寺などの襖絵を手がける浜田泰介画伯の、赤富士や波などの障壁画が飾られている。
それから少し丹生川のお土産やさんに寄って、松本駅へ。特急あずさで帰りました。",blogger|old-log,7,659310515010650112_0.jpg|659310515010650112_1.jpg|659310515010650112_2.jpg|659310515010650112_3.jpg|659310515010650112_4.jpg|659310515010650112_5.jpg|659310515010650112_6.jpg,659310515010650112.html
2014/01/06,"January 6th, 2014 5:59pm",2014,01,B1A4 1/13カムバック！「Lonely」ティーザー公開,"びっぽが13日にカムバックします！どうやら、ジニョン君が主役のよう。プロモーションでジニョンくんのリアルすぎるプリクラが公開されてみんなパニック＾＾どんなＭＶなんだろう･･･。
■ Lonely (없구나) ティーザー
<iframe width=“460” height=“259” src=“//www.youtube.com/embed/dZbMgQ0huak” frameborder=“0” allowfullscreen></iframe>",B1A4|musiclog,1,659109023696699392_0.jpg,659109023696699392.html
2014/01/16,"January 16th, 2014 5:07pm",2014,01,,,renseisuikoden|illust|fanart,1,169766039486.jpg,169766039486.html
2014/02/09,"February 9th, 2014 12:00am",2014,02,14.02.09-,#05,homepage design,2,157689897786_0.png|157689897786_1.png,157689897786.html
2014/04/12,"April 12th, 2014 11:51am",2014,04,桜も散り。,気づいたら２ヶ月も間が空いてたー！ ２月３月は仕事やら引っ越しやらでバタバタしていたんだけど、やっと落ち着いてきました。 仕事に関しては去年の11月からずうっと忙しいような感覚だったので…(OvO) 今は絵を描いたり、衣装チクチクしたり（ミシンないのきつい）、ゲームしたり。 好き勝手できる時間ができたのでとても幸せ…見事にひきこもりだけどね…… 絵に関しては、最近は諸事情でアナログばかり。でも水彩たのしい。 テキトーに撮ったやつですが、描いた絵を折りたたんで置いておきます～。,blog,2,630697863355236352_0.jpg|630697863355236352_1.jpg,630697863355236352.html
2014/05/13,"May 13th, 2014 8:16pm",2014,05,５ヶ月ぶり,"気づけばもう５月！はやい！そして５ヶ月もブログを放置してしまった…。
ブログって一度書くと長文になってしまって、でもそれって結構気力を使う。今後は単発で更新できたらいいのかな…と思っている。文章が短くても、きっと毎日続けることのほうが私にとって重要な気がするから。
1月
去年の11月からの忙しい感じがまだあって、あっという間だった。お別れの月。
２月
忙しさは相変わらずだったけど、その中でも友達に会う時間が多かった。大切な友達の結婚式。
３月
引っ越しと仕事で忙しい月。
４月
やっと落ち着いてきた。オンオフ共に充実。
5月
沖縄旅行。今後もわりと予定が入ってて充実しそう。",blogger|old-log,0,,659309718201892864.html
2014/08/07,"August 7th, 2014 12:10am",2014,08,今後の予定,"ブログすっごい久しぶりだ＾＾；
参加予定のイベント並べてみる～
<img src=“http://static.fc2.com/image/i/268.gif”  class=“emoji” style=“border:none;” /> <strong>BANA JAPAN 会員限定ファンミーティング</strong>
8/11 @お台場
いってきます！あと５日だ！！謎の緊張！！！
<img src=“http://static.fc2.com/image/i/268.gif”  class=“emoji” style=“border:none;” /> <strong>B1A4 日本4thシングル発売記念全メンバーハイタッチ会</strong>
9/23 ＠東京
ペンミでSOLO DAY日本版セット買う予定なので行く予定！当たればサイン会も…。
<img src=“http://static.fc2.com/image/i/268.gif”  class=“emoji” style=“border:none;” /> <strong>K.will JAPAN 1st FANMEETING -One Fine Day-</strong>
9/27＠渋谷公会堂
え？？？まってｗｗｗ これってペンミだったの？ｗｗ
ふつうにライブかと思って申し込んだんだけど、今調べてペンミだと知ったｗ
しかも、「K.will　日本初のファンミーティング」だって。何するんだろうね？
でも新曲を初披露してくれるらしいから期待＾＾
<iframe width=“400” height=“225” src=“//www.youtube.com/embed/ivLd4XBdWXk” frameborder=“0” allowfullscreen></iframe>
ペンミ公式サイト：<a href=“http://www.jakol.co.jp/kwillfm2014/” target=“_blank”>http://www.jakol.co.jp/kwillfm2014/</a>
あとK.will公式サイトもできてたんだね！→<a href=“http://k-will.jp/” target=“_blank”>http://k-will.jp/</a>
<img src=“http://static.fc2.com/image/i/268.gif”  class=“emoji” style=“border:none;” /> <strong>B1A4 2014 LIVE TOUR　「ROAD TRIP to Japan-Ready? 」</strong>
10/16 & 10/17 ＠東京国際フォーラム
両日参戦かはまだ決めてないけど、もちろん行ってきます！たのしみたのしみ＾＾
<img src=“http://static.fc2.com/image/i/268.gif”  class=“emoji” style=“border:none;” /> <strong>SHINee WORLD 2014（仮）</strong>
11/26 & 12/04 ＠代々木
２日間参戦！ホントは小さめホール公演行きたかったけどだめだった…。甘かった…。
えー、でもしゃいに会うのいつぶりだろね…。すごい会いたかったから、もうどこでもいいよ！！
ご覧のとおり毎月イベントあってね…。ほくほく…。
ほかのアーティストの単コン行ってみたいと思うけどなかなか行けない…！",,0,,659108922376044544.html
2014/08/11,"August 11th, 2014 12:26am",2014,08,2014.08.11 B1A4 ファンミーティング ZEPPダイバーシティ（続き２）,"それでいよいよハイタッチの瞬間が訪れたわけですよ・・・・。
順番、しぬ、ちゃに、ばろ、どぅる、じにょん？？？？
ほとんどシヌくんとジニョンくんの記憶しかなくてあやふやｗ
しぬくんのところがライト控えめで少し暗かった。
けど、今思い返せば、彼とのハイタッチはスローモーションのようでした…。
ハイタッチというより、両手を合わせて見つめあってたんだけど^o^
思い出すだけでやばい^o^ わたし当分、生きてかれるよ・・・^o^
「しぬくん、さらんへよ！」って言ったら、なんというか、
「わかってるよ・・・」みたいな、すべてを悟ったと言いますか、
全てを受け入れて包み込んでくれるような、仏のような安らかな微笑みをくださってですね。
きゅん！と！した！わけですよ！！！！！！！はあ！！！！
それで魂抜かれて、申し訳ないけど他のみんなの記憶があいまい…。
とりあえず名前を呼んでハイタッチした。
けど、最後のじにょんくんの、あの目。。。。
ときめいた～～～～～～
ちょっと長すぎるんでペンミ終了後は折りたたむ↓↓
１か月分のテンションを使い果たした。震えた。
かずさとゆかと合流して、よく覚えてないけど、わたし叫んでたね？ｗ
時間差のせいか、なんか自分だけ異様にハイテンションな気がしたけど、まあ止められませんよねｗｗｗｗ
その後、ぷりくら撮って、ご飯たべて、お喋りお喋り、動画撮ったり、夜景見たり。
帰りたくなかったね！！！！！でもまた１０月にライブあるから！！がんばろ！！
そうそう、初めてガンダム見れて嬉しかったよ。ちょーカッコいい。
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/F1uUQZDTnlg” frameborder=“0” allowfullscreen></iframe>
昼の写真多いから、また動画作ったら貼りにくる！",B1A4|musiclog,8,659130585870106624_0.jpg|659130585870106624_1.jpg|659130585870106624_2.jpg|659130585870106624_3.jpg|659130585870106624_4.jpg|659130585870106624_5.jpg|659130585870106624_6.jpg|659130585870106624_7.jpg,659130585870106624.html
2014/08/13,"August 13th, 2014 7:33pm",2014,08,SHINee テミン ソロアルバム「ACE」トラックリスト,"テミンのソロのミニアルバムのトラックリスト解禁！
「ACE」では東方神起チャンミンが作詞とコーラスで参加、
そしてなんと「Pretty Boy」ではEXOのカイ君とフューチャー、しかも作詞がジョン！！
すごく豪華だΣ(OωO )",SHINee|musiclog,2,659108052607303680_0.jpg|659108052607303680_1.jpg,659108052607303680.html
2014/08/13,"August 13th, 2014 7:12pm",2014,08,SHINee 3rdアルバム「I’m Your Boy」9/24リリース決定,"「I’m Your Boy」だって！^o^
仕事中にメルマガでタイトル見て、ニヤッとしてしまったよねｗ
んで、ジャケットがまた素晴らしい！<img src=“http://static.fc2.com/image/i/178.gif”  class=“emoji” style=“border:none;” />
<blockquote><p><strong>SHINee
3rd ALBUM
「I’m Your Boy」
2014年9月24 日（水）発売</strong>
<strong>◆初回生産限定盤A</strong>
価格：4,800円＋税　商品番号：UPCH-29175
デジパック＋スリーブケース仕様
CD（全12曲収録予定）+DVD+撮りおろしフォトブックレット48P (type A)
★トレーディングカード[全6種のうち1種をランダム封入]
★DVDには「Boys Meet U」「3 2 1」「LUCKY STAR」などのMusic Videoや、
Boys Meet U SPECIAL SHOWCASE LIVE MOVIEを収録予定。
<strong>◆初回生産限定盤B</strong>
価格：4,800円＋税　商品番号：UPCH-29176
デジパック＋スリーブケース仕様
CD（全12曲収録予定）+DVD+撮りおろしフォトブックレット48P (type B)
★トレーディングカード[全6種のうち1種をランダム封入]
★DVDには「Boys Meet U」「3 2 1」「LUCKY STAR」などのMusic Videoや、
「I’m Your Boy」のJacket Shooting Sketch & SPECIAL INTERVIEWを収録予定。
<strong>◆通常盤</strong>
価格：2,800円＋税　商品番号：UPCH-20371
CD（全12曲収録予定）+撮りおろしフォトブックレット28P (type C)
★トレーディングカード[全6種のうち1種をランダム封入]
</p></blockquote>
どれ買おう・・・。AとBのDVDの中身が微妙に違うからさ、両方欲しいけど・・・。
ブックレットって全部中身違うのかな・・・？
んでリリースコメント見たんだけどさ、
・・・ジョンヒョンさん、どうしました？ｗｗｗｗｗ
なにかあったの？すごくご機嫌ななめだよね？ｗ
そしておにゅはまだやっぱり喋らないね…。
喉の調子、どうなんだろう…心配。良くなるといいな。
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/APHBDX838jM” frameborder=“0” allowfullscreen></iframe>
てむちんのソロ含め、CD予約しなきゃー！",SHINee|musiclog,3,659108170538549248_0.jpg|659108170538549248_1.jpg|659108170538549248_2.jpg,659108170538549248.html
2014/08/13,"August 13th, 2014 5:27pm",2014,08,SHINee テミン ソロデビュー「Dangeer」「ACE」,"ひえー;o; ウリマンネ…ソロデビュー・・・・・・・・・。
ヌナは複雑な気持ちだけど、それは変化に対するただの反抗心だよ…。
びぽのぺんみでグッズ並んでたら、テミンが脱いでるから「！？！？！？！？」ってなって、
よくわからないけど、「びっぽのハイタッチ諦める！;o;」って、グッズ列から抜けたよね！
…すいません、ただの口実です。日差しと長蛇の列に耐えられなかっただけです。
個人的に、「ACE」がやばい;o; こういう、浮遊感のある曲すき;o;
そして、このプレビュー映像が…またね……いいよこれ…。
あー、てかホント、センター分けテミンとてもいいですわ！
センターわけテミンbotみたいのフォローしちゃったよｗ
ちなみに、「ACE」は東方神起チャンミンが作詞＆コーラスに参加してるんだよ～。
はあああ、テミンの声だけが聞こえてきて、耳が幸せすぎて涙でそうになる…。
高くてもすごい高性能なヘッドフォン欲しいなって思ってたんだけど、よけい欲しくなったよ…。
<strong>「Danger」ティーザー</strong>
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/TFjg4Whfoig” frameborder=“0” allowfullscreen></iframe>
<strong>「ACE」プレビュー映像</strong>
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/V20SMrGrMtA” frameborder=“0” allowfullscreen></iframe>
てむちゃんは15日のKBS「ミュージックバンク」、17日のSBS「人気歌謡」などに出演予定～。
なんというか、今から緊張？そわそわ？するね？なにこれ、親心？^o^
続き、テミンのソロ活動の画像貼りまくっとく！",SHINee|musiclog,10,659108386975170560_0.jpg|659108386975170560_1.jpg|659108386975170560_2.jpg|659108386975170560_3.jpg|659108386975170560_4.jpg|659108386975170560_5.jpg|659108386975170560_6.jpg|659108386975170560_7.jpg|659108386975170560_8.jpg|659108386975170560_9.jpg,659108386975170560.html
2014/08/13,"August 13th, 2014 5:28pm",2014,08,SHINee テミン ソロデビュー「Dangeer」「ACE」（続き２）,,SHINee|musiclog,10,659108546586214400_0.jpg|659108546586214400_1.jpg|659108546586214400_2.jpg|659108546586214400_3.jpg|659108546586214400_4.jpg|659108546586214400_5.jpg|659108546586214400_6.jpg|659108546586214400_7.jpg|659108546586214400_8.jpg|659108546586214400_9.jpg,659108546586214400.html
2014/08/13,"August 13th, 2014 5:29pm",2014,08,SHINee テミン ソロデビュー「Dangeer」「ACE」（続き３）,,SHINee|musiclog,2,659108653662666752_0.jpg|659108653662666752_1.jpg,659108653662666752.html
2014/08/14,"August 14th, 2014 11:41pm",2014,08,B1A4 「SOLO DAY」振付動画,"待ってた！(°_°)
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/sZ5zTTW8ZSY” frameborder=“0” allowfullscreen></iframe>
どぅるのどすこいバックすごいねww ていうか、こんなに素早い振り付けが多いダンスだったのか～～。
最後に駆け寄ってくるちゃにかわいいw
これは見たことあったけど、衣装も違うし付け足した感じだね？
これ↑で、ちゃにだけ左手で飲み物のフタあけてて、微妙に両利きなわたしは、ボトルのキャップ開けるときは左手だ…と気づいたのでした。
ついでに「SOLO DAY」のメイキング映像ぽいっ
<iframe width=“500” height=“281” src=“//www.youtube.com/embed/GG57MlVTY0c” frameborder=“0” allowfullscreen></iframe>",B1A4|musiclog,4,659107756868009984_0.jpg|659107756868009984_1.jpg|659107756868009984_2.jpg|659107756868009984_3.jpg,659107756868009984.html
